id,title,ingredients,directions,link,source,NER,site,cuisine_id
910960,Sweet-N-Sour Chicken,"[""1 lb. boneless chicken, cut in cubes"", ""2 Tbsp. oil"", ""1 garlic clove, minced"", ""1 c. green pepper strips"", ""1 c. carrot strips"", ""1 1/4 c. chicken bouillon"", ""1/4 c. soy sauce"", ""2 Tbsp. sherry"", ""3 Tbsp. vinegar"", ""3 Tbsp. brown sugar"", ""1/2 tsp. ginger"", ""1 can chunk pineapple and the juice"", ""1 1/2 c. rice""]","[""Brown chicken in oil."", ""Add garlic, green pepper and carrots and saute briefly."", ""Add bouillon, soy sauce, sherry, vinegar, sugar, ginger and pineapple with juice."", ""Bring to a full boil. Stir in rice."", ""Cover and remove from heat; let stand 5 minutes. Stir before serving.""]",www.cookbooks.com/Recipe-Details.aspx?id=910960,Gathered,"[""oil"", ""chicken bouillon"", ""boneless chicken"", ""vinegar"", ""ginger"", ""soy sauce"", ""brown sugar"", ""carrot strips"", ""rice"", ""sherry"", ""garlic"", ""pineapple"", ""green pepper""]",www.cookbooks.com,2
912523,Japanese Fried Rice,"[""1 c. rice (medium grain)"", ""1 lb. ground beef or round steak, cut into small cubes"", ""3 carrots, sliced thin"", ""3 green onions, chopped"", ""salt and pepper to taste"", ""sprinkle of Accent seasoning"", ""soy sauce""]","[""Wash rice in several cold water rinses until water is clear. Put into 3-quart saucepan with water to cover rice, about 1-inch from top of rice. Cook on high until this boils."", ""Turn on low heat with lid until all water is absorbed and rice is tender and flaky. Turn heat off and let steam with lid on.""]",www.cookbooks.com/Recipe-Details.aspx?id=912523,Gathered,"[""soy sauce"", ""green onions"", ""accent seasoning"", ""carrots"", ""rice"", ""ground beef"", ""salt""]",www.cookbooks.com,2
917594,Judy'S Vegetable Tortellini,"[""1 bag frozen chopped onions"", ""1/2 tsp. minced garlic"", ""2 Tbsp. oil"", ""2 Tbsp. butter"", ""1 lb. pkg. creamed spinach, softened"", ""1/2 c. Parmesan cheese"", ""1/2 c. Romano cheese"", ""1 lb. box dry tortellini"", ""1 pt. heavy cream""]","[""Saute onions and garlic in butter and oil until transparent. Add spinach and heavy cream."", ""Simmer; throw in cheeses."", ""Stir and shut heat off."", ""Make tortellini according to directions on box. Mix all ingredients when tortellini are tender."", ""Serve hot.""]",www.cookbooks.com/Recipe-Details.aspx?id=917594,Gathered,"[""oil"", ""tortellini"", ""romano cheese"", ""heavy cream"", ""parmesan cheese"", ""creamed spinach"", ""onions"", ""garlic"", ""butter""]",www.cookbooks.com,3
918879,Lasagna,"[""1/2 lb. Italian sausage"", ""1 lb. ground round"", ""1/2 large onion"", ""1/2 green pepper"", ""1/4 c. celery"", ""1/2 tsp. oregano"", ""1/4 tsp. garlic"", ""salt and pepper to taste"", ""1 large can tomatoes"", ""1 jar Ragu"", ""1 large can tomato paste"", ""1 lb. Mozzarella cheese"", ""1 pkg. Parmesan cheese"", ""1 container Ricotta cheese"", ""10 lasagna noodles""]","[""Simmer beef and sausage until brown."", ""Drain all fat."", ""Simmer onion, pepper and celery until tender."", ""Add to beef mixture."", ""Add oregano, salt, pepper and garlic, tomatoes, tomato paste and Ragu sauce."", ""Simmer while cooking noodles."", ""Layer sauce, noodles, Mozzarella, Ricotta and sauce."", ""Should make 3 layers."", ""Bake at 375\u00b0 for 35 minutes."", ""Let cool 10 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=918879,Gathered,"[""ground round"", ""oregano"", ""tomatoes"", ""tomato paste"", ""mozzarella cheese"", ""parmesan cheese"", ""lasagna noodles"", ""onion"", ""celery"", ""ricotta cheese"", ""garlic"", ""italian sausage"", ""green pepper"", ""salt""]",www.cookbooks.com,3
920655,Bread And Butter Pickles,"[""8 c. thinly sliced cucumbers"", ""2 c. thinly sliced onions"", ""2 c. vinegar"", ""4 green peppers, finely chopped"", ""2 tsp. celery seed"", ""2 tsp. powdered turmeric"", ""3-inch stick cinnamon"", ""3 c. sugar""]","[""Combine cucumbers and onions."", ""Sprinkle with salt and set aside for one hour."", ""Drain off all liquid."", ""Put in saucepan with vinegar, sugar, celery seed, turmeric, cinnamon and peppers. Bring to a boil and cook 20 minutes."", ""Put in sterilized jars and seal."", ""Makes two quarts.""]",www.cookbooks.com/Recipe-Details.aspx?id=920655,Gathered,"[""powdered turmeric"", ""vinegar"", ""sugar"", ""green peppers"", ""cucumbers"", ""cinnamon"", ""celery"", ""onions""]",www.cookbooks.com,4
923107,Italian Pasta Salad,"[""12 oz. rainbow twirl macaroni"", ""1 small jar pimentos"", ""1 green pepper, chopped"", ""Parmesan cheese"", ""1 onion, chopped"", ""1 small jar mushrooms, sliced"", ""1 bottle Italian dressing""]","[""Cook macaroni as directed on package; drain and let cool."", ""Mix all other ingredients with macaroni."", ""You may need more or less Italian dressing according to taste."", ""Keep in refrigerator. Sprinkle with Parmesan when served.""]",www.cookbooks.com/Recipe-Details.aspx?id=923107,Gathered,"[""italian dressing"", ""macaroni"", ""parmesan cheese"", ""onion"", ""mushrooms"", ""pimentos"", ""green pepper""]",www.cookbooks.com,3
925425,Crisp Bread And Butter Pickles,"[""4 qt. thinly sliced cucumbers"", ""8 white onions, peeled and sliced"", ""1/2 c. salt"", ""5 c. sugar"", ""1 1/2 tsp. turmeric"", ""1 tsp. celery seed"", ""2 Tbsp. mustard seed"", ""5 c. cider vinegar""]","[""Mix the cucumbers and onions with the salt and 2 quarts cracked ice."", ""Then let them stand, covered with a weighted lid, for 3 hours."", ""Drain thoroughly and put the vegetables in a large kettle."", ""Add the sugar, spices and vinegar."", ""Bring almost to a boil, stirring often with a wooden spoon, but do not let boil. Pack the pickles into hot jars and seal.""]",www.cookbooks.com/Recipe-Details.aspx?id=925425,Gathered,"[""sugar"", ""cucumbers"", ""celery"", ""white onions"", ""turmeric"", ""cider vinegar"", ""salt""]",www.cookbooks.com,4
928245,Pepperoni Spaghetti,"[""1 large onion, chopped"", ""1 green pepper, chopped"", ""1 lb. ground beef"", ""1 (3 oz.) pkg. sliced pepperoni, chopped"", ""1 (32 oz.) jar spaghetti sauce with mushrooms"", ""1 (12 oz.) pkg. spaghetti"", ""1 c. (4 oz.) shredded Mozzarella cheese"", ""1 Tbsp. grated Parmesan cheese""]","[""Combine onion, green pepper, ground beef and pepperoni in a large skillet."", ""Cook over medium heat until beef browns, stirring to crumble."", ""Add spaghetti sauce and bring to a boil."", ""Cover, reduce heat and simmer 20 minutes, stirring occasionally.""]",www.cookbooks.com/Recipe-Details.aspx?id=928245,Gathered,"[""spaghetti"", ""mozzarella cheese"", ""parmesan cheese"", ""mushrooms"", ""onion"", ""ground beef"", ""green pepper"", ""pepperoni""]",www.cookbooks.com,3
936216,3 Cheese Chicken Bake,"[""8 oz. lasagna noodles"", ""1/2 c. chopped onion"", ""1/2 c. chopped green pepper"", ""3 Tbsp. margarine"", ""1 can cream of chicken soup"", ""1 (6 oz.) can mushrooms, drained"", ""1/2 tsp. basil"", ""1/2 c. chopped pimento, drained"", ""1/3 c. milk"", ""1/2 c. cottage cheese"", ""2 (or more) c. diced, cooked chicken"", ""2 c. shredded cheese (your choice)"", ""1/2 c. Parmesan cheese""]","[""Cook and drain noodles."", ""Cook onions and peppers in margarine until tender."", ""Stir in soup, mushrooms, pimento, milk and basil. Layer half of noodles in a 9 x 13-inch pan."", ""Top with 1/2 of sauce, 1/2 of cottage cheese, 1/2 of chicken and half of both cheeses. Repeat layers."", ""Bake at 350\u00b0 for 45 minutes."", ""If casserole comes from \""fridge\"" add 15 minutes to baking time.""]",www.cookbooks.com/Recipe-Details.aspx?id=936216,Gathered,"[""cream of chicken soup"", ""cottage cheese"", ""lasagna noodles"", ""parmesan cheese"", ""onion"", ""mushrooms"", ""shredded cheese"", ""basil"", ""margarine"", ""milk"", ""chicken"", ""green pepper"", ""pimento""]",www.cookbooks.com,3
942679,Frozen Pickles,"[""4 c. cucumbers"", ""2 c. onions"", ""1/2 c. vinegar"", ""1 1/2 c. sugar"", ""1 tsp. celery seed"", ""4 tsp. salt"", ""3 3/4 c. vinegar"", ""3 c. sugar"", ""3 tsp. salt"", ""1/2 tsp. celery seed"", ""1/2 tsp. turmeric"", ""3 1/2 tsp. mustard seed""]","[""Pour over cucumbers, put on lids and cold pack for 5 minutes, after water comes to a boil.""]",www.cookbooks.com/Recipe-Details.aspx?id=942679,Gathered,"[""vinegar"", ""sugar"", ""cucumbers"", ""celery"", ""onions"", ""turmeric"", ""salt""]",www.cookbooks.com,4
943035,Hot Taco Rice,"[""1 lb. ground beef"", ""1 onion, chopped"", ""1 1/2 c. salsa sauce"", ""1 chicken bouillon cube"", ""1 can tomato sauce"", ""1 1/2 c. Minute rice""]","[""Brown meat and onion in skillet; drain."", ""Add salsa and tomato sauce with bouillon cube."", ""Bring to boil, then simmer, covered, for 5 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=943035,Gathered,"[""onion"", ""rice"", ""ground beef"", ""salsa sauce"", ""chicken"", ""tomato sauce""]",www.cookbooks.com,1
943955,Cheesy Chicken Casserole,"[""2 (10 oz.) pkg. frozen broccoli spears, thawed"", ""2 c. milk"", ""2 (8 oz.) pkg. cream cheese"", ""1/2 tsp. salt"", ""1/2 tsp. garlic salt"", ""1 1/2 c. grated Parmesan cheese"", ""10 to 12 slices cooked chicken or turkey""]","[""Cut broccoli spears into bite size pieces and place in bottom of greased crock-pot."", ""In saucepan, blend milk, cream cheese, salt, garlic salt and Parmesan cheese over low heat until melted and smooth."", ""Pour one cup over broccoli; top with sliced chicken. Pour remaining sauce over chicken."", ""Cover and cook on low 4 to 6 hours."", ""Serves 4 to 6.""]",www.cookbooks.com/Recipe-Details.aspx?id=943955,Gathered,"[""garlic salt"", ""parmesan cheese"", ""cream cheese"", ""milk"", ""frozen broccoli"", ""chicken"", ""salt""]",www.cookbooks.com,3
947710,Chicken With Salsa,"[""1 Tbsp. oil"", ""1 Tbsp. butter"", ""1 lb. boneless chicken cutlets"", ""1 large jar medium salsa"", ""1 c. red wine"", ""1 pkg. Spanish rice""]","[""In large skillet in oil and butter, lightly brown the chicken cutlets on both sides."", ""Pour salsa and wine on top of cutlets; simmer about 15 to 20 minutes until cutlets are thoroughly cooked. While cutlets are cooking, prepare rice and serve cutlets over rice.""]",www.cookbooks.com/Recipe-Details.aspx?id=947710,Gathered,"[""oil"", ""boneless chicken cutlets"", ""salsa"", ""red wine"", ""butter"", ""spanish rice""]",www.cookbooks.com,1
949114,Corn Relish,"[""6 c. cooked, fresh corn kernels (about 12 ears)"", ""3 c. chopped cabbage"", ""1 medium green pepper, chopped"", ""1 bay leaf"", ""4 c. Heinz distilled white vinegar"", ""1 c. water"", ""1 Tbsp. celery seed"", ""1 Tbsp. turmeric"", ""1 c. chopped onion"", ""1 medium red pepper, chopped"", ""2 c. granulated sugar"", ""1 Tbsp. pickling spice"", ""1 Tbsp. mustard seed""]","[""In a 6 to 8-quart saucepan, combine all ingredients."", ""Bring to a boil over medium-high heat, stirring occasionally."", ""Reduce heat to medium and cook for 15 minutes."", ""Remove bay leaf."", ""Fill 1/2 pint jars or pint jars."", ""Process in water for 20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=949114,Gathered,"[""cabbage"", ""sugar"", ""red pepper"", ""onion"", ""white vinegar"", ""water"", ""celery"", ""corn kernels"", ""turmeric"", ""bay leaf"", ""green pepper"", ""pickling spice""]",www.cookbooks.com,4
949146,Don Hill'S Lasagna,"[""1 1/2 lb. hamburger meat"", ""1 onion, chopped"", ""1 bell pepper, chopped"", ""garlic to taste"", ""1 (15 1/4 oz.) jar spaghetti sauce"", ""salt and pepper to taste"", ""1 (8 oz.) pkg. hearty wide egg noodles"", ""3 c. shredded Mozzarella cheese (12 oz.)"", ""1/2 c. grated Parmesan cheese"", ""3 c. shredded Cheddar cheese (12 oz.)""]","[""Cook hamburger, onion and bell pepper until tender and meat is no longer pink."", ""Add garlic, spaghetti sauce, salt and pepper; set aside."", ""Cook egg noodles in pot until almost tender."", ""Layer casserole dish with half of noodles."", ""Spread half of sauce mixture over noodles."", ""Layer with half of each of the cheeses."", ""Repeat the layering:"", ""noodles, sauce, Mozzarella cheese and Cheddar cheese with Parmesan cheese on top."", ""Bake in oven until brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=949146,Gathered,"[""hearty wide egg noodles"", ""bell pepper"", ""mozzarella cheese"", ""parmesan cheese"", ""cheddar cheese"", ""onion"", ""spaghetti sauce"", ""garlic"", ""hamburger"", ""salt""]",www.cookbooks.com,3
952264,Cheese And Pasta,"[""2 lb. lean ground beef"", ""2 medium onions, chopped"", ""1 clove garlic (may use 1/4 tsp. powder)"", ""1 (14 oz.) jar spaghetti sauce"", ""1 lb. can stewed tomatoes"", ""1 (4 oz.) can sliced mushrooms"", ""1 lb. box macaroni shells"", ""1 1/2 pt. sour cream"", ""1 (8 oz.) pkg. Provolone cheese"", ""1 (8 oz.) pkg. Mozzarella cheese""]","[""Cook beef in 2 tablespoons oil and drain well."", ""Add onions, spaghetti sauce, tomatoes and undrained mushrooms."", ""Mix and simmer 20 minutes."", ""Meanwhile, cook shells; drain and rinse.""]",www.cookbooks.com/Recipe-Details.aspx?id=952264,Gathered,"[""sour cream"", ""tomatoes"", ""provolone cheese"", ""mozzarella cheese"", ""macaroni shells"", ""mushrooms"", ""lean ground beef"", ""clove garlic"", ""onions"", ""spaghetti sauce""]",www.cookbooks.com,3
954345,Cabbage Rolls,"[""3 lb. ground beef"", ""2 c. rice, uncooked (I precook 5 minutes)"", ""3 tsp. onion powder or 1 large onion"", ""1 tsp. garlic powder"", ""3 tsp. salt"", ""2 Tbsp. parsley"", ""2/3 c. Parmesan cheese"", ""1 can tomato sauce"", ""2 large heads cabbage"", ""1 can sauerkraut"", ""1 large jar Ragu""]","[""Scald the heads of cabbage in boiling water."", ""Cutting away the leaves, put a big serving spoon of filling in each leaf and roll. Chop remaining cabbage and put in pan with the sauerkraut (washed and drained)."", ""Add the Ragu and 1 jar water or make your same sauce you would for spaghetti. Cook on top of stove for 1 1/2 hours or in oven for 1 1/2 hours."", ""Cook 6 to 8 and freeze the rest."", ""Makes 40 rolls.""]",www.cookbooks.com/Recipe-Details.aspx?id=954345,Gathered,"[""cabbage"", ""parmesan cheese"", ""onion powder"", ""garlic powder"", ""parsley"", ""rice"", ""ground beef"", ""tomato sauce"", ""sauerkraut"", ""salt""]",www.cookbooks.com,3
955509,Skewered Shrimp(For 4),"[""1/4 lb. beef cubes"", ""4 Tbsp. Worcestershire sauce"", ""1 doz. large shrimp (20 count per lb. minimum size) (raw is better but precooked is okay)"", ""2 cloves garlic"", ""2 inches ginger root"", ""2 onions"", ""3 peppers"", ""2 small zucchini"", ""1 doz. small whole button mushrooms"", ""4 Tbsp. butter"", ""2 Tbsp. oil (olive or sesame)"", ""4 Tbsp. soy sauce"", ""1 Tbsp. cornstarch, slaked in 2 Tbsp. cool water (add water to cornstarch)""]","[""You will also need 4 (12-inch) skewers."", ""Requires marinating beef in advance.""]",www.cookbooks.com/Recipe-Details.aspx?id=955509,Gathered,"[""oil"", ""zucchini"", ""soy sauce"", ""beef cubes"", ""button mushrooms"", ""peppers"", ""cornstarch"", ""ginger root"", ""onions"", ""shrimp"", ""garlic"", ""butter"", ""worcestershire sauce""]",www.cookbooks.com,2
956798,Oriental Rice,"[""1 (6 oz.) pkg. long grain and wild rice"", ""1/4 c. butter or margarine"", ""1/2 c. water chestnuts, sliced"", ""1/2 c. sliced mushrooms"", ""1 small onion, sliced"", ""1 Tbsp. soy sauce"", ""3 c. chicken broth""]","[""Place rice, seasoning packet, butter, water chestnuts, mushrooms, onion and soy sauce in a 3-quart casserole."", ""Microwave on High (100%) for 3 to 4 minutes or until onion is tender."", ""Stir halfway through cooking time."", ""Pour in chicken broth."", ""Cover with a tight fitting lid or plastic wrap."", ""Microwave on High for 5 to 7 minutes or until boiling."", ""Stir, then microwave on Medium (50%) for 40 to 45 minutes or until rice is tender and liquid is absorbed. Yield:"", ""6 to 8 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=956798,Gathered,"[""soy sauce"", ""water chestnuts"", ""long grain"", ""onion"", ""mushrooms"", ""chicken broth"", ""butter""]",www.cookbooks.com,2
957551,Pasta Salad,"[""1 (12 oz.) box pasta, cooked and drained"", ""1 qt. cherry tomatoes"", ""2 small cans black olives, sliced"", ""1 large green pepper"", ""1 medium yellow onion"", ""1 bunch each: broccoli and cauliflower"", ""1 qt. fresh mushrooms (optional)"", ""1 large bottle zesty Italian salad dressing"", ""2 lb. grated Parmesan cheese"", ""fresh parsley""]","[""Cook pasta as directed."", ""Drain and rinse in cold water. Combine tomatoes (halved or quartered), green pepper (chopped), broccoli, cauliflower, mushrooms and parsley."", ""Add pasta and toss. Pour dressing over salad and add cheese."", ""Let marinate overnight. Serves 20.""]",www.cookbooks.com/Recipe-Details.aspx?id=957551,Gathered,"[""pasta"", ""parmesan cheese"", ""fresh mushrooms"", ""italian salad dressing"", ""yellow onion"", ""black olives"", ""broccoli"", ""parsley"", ""cherry tomatoes"", ""green pepper""]",www.cookbooks.com,3
962299,Taco Soup,"[""2 lb. ground beef"", ""1 c. chopped onion"", ""1 can hominy"", ""1 can whole kernel corn"", ""1 can kidney beans"", ""3 cans tomatoes"", ""1 pkg. taco seasoning"", ""1 pkg. Hidden Valley Ranch dressing mix"", ""1 can pinto beans"", ""2 tsp. salt""]","[""Brown ground beef and drain."", ""Add remaining ingredients. Bring to a boil and simmer 30 minutes."", ""Serve with grated cheese and tortilla chips.""]",www.cookbooks.com/Recipe-Details.aspx?id=962299,Gathered,"[""kidney beans"", ""tomatoes"", ""hominy"", ""onion"", ""taco seasoning"", ""pinto beans"", ""ground beef"", ""whole kernel corn"", ""salt""]",www.cookbooks.com,1
962725,Cashew Chicken,"[""1 chicken breast"", ""1 green pepper"", ""1 c. blanched cashews"", ""6 pineapple rings"", ""1 box frozen snow peas"", ""3/4 c. water"", ""1 chicken bouillon cube"", ""1 tsp. cornstarch"", ""sherry"", ""soy sauce"", ""powdered ginger"", ""peanut oil""]","[""Cut chicken breast into thumb sized cubes; marinate in a soy sauce/sherry mixture for 4 to 6 hours (overnight is better).""]",www.cookbooks.com/Recipe-Details.aspx?id=962725,Gathered,"[""snow peas"", ""blanched cashews"", ""soy sauce"", ""green pepper"", ""peanut oil"", ""water"", ""powdered ginger"", ""cornstarch"", ""sherry"", ""chicken"", ""pineapple""]",www.cookbooks.com,2
964910,Tofu Foo Yong,"[""2 Tbsp. water"", ""1 c. snow peas, cut in 1-inch pieces"", ""8 green onions, cut in 1 1/2-inch pieces"", ""8 oz. can sliced water chestnuts"", ""2 c. fresh bean sprouts"", ""1 3/4 lb. tofu"", ""2 Tbsp. soy sauce"", ""1/2 c. mashed tofu"", ""3 Tbsp. unbleached flour"", ""3/4 c. yeast flakes"", ""2 Tbsp. CHICKEN-STYLE SEASONING""]","[""Saute snow"", ""peas,"", ""green"", ""onions and chestnuts in water over low"", ""heat"", ""for 5 minutes."", ""When vegetables are crisp-tender, mix in sprouts, remove from heat and set aside.""]",www.cookbooks.com/Recipe-Details.aspx?id=964910,Gathered,"[""snow peas"", ""chicken-style"", ""soy sauce"", ""water chestnuts"", ""green onions"", ""tofu"", ""mashed tofu"", ""water"", ""fresh bean sprouts"", ""flour"", ""yeast""]",www.cookbooks.com,2
